Employee_ID,Region,Country,Department,Work_Type,Gender,Age,Tenure_Years,Salary_Band,eNPS,Safety_Culture,Cross_Border_Collab,Leadership_Trust,Work_Life_Balance,Career_Growth,Inclusion_Diversity,Operational_Stress,Fair_Compensation,Tech_Adequacy,Recognition,Environmental_Pride,Engagement,Job_Security,Managerial_Support,Ethical_Standards,Training_Quality,Communication_Clarity,Team_Cohesion,Retention_Intent,Open_Comments
MAR-02108,North America,Canada,Operations-Ports,On-site,Male,49.9,24.9,Junior,3,3,3,4,4,2,4,4,4,3,4,3,4,3,3,4,3,4,2,4,The company's environmental initiatives are something I genuinely believe in. My colleagues are collaborative and professional. I feel secure in my position and motivated to grow here.
MAR-02109,North America,USA,IT,Remote,Male,32.4,5.4,Junior,2,3,4,4,4,3,4,4,4,3,3,2,2,3,3,3,3,4,3,2,
MAR-02110,South America,Peru,IT,Offshore/Vessel,Female,28.6,5.6,Junior,3,3,4,3,4,4,4,3,3,3,3,3,3,5,3,3,4,3,4,4,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-02111,South America,Colombia,HR,On-site,Male,45.4,20.4,Mid,3,5,4,3,3,3,3,3,3,3,3,3,2,4,4,3,4,3,3,2,
MAR-02112,South America,Argentina,Logistics-Trucking,On-site,Female,40.0,12.0,Junior,4,4,4,5,3,3,2,3,3,2,3,3,4,3,4,5,2,4,4,4,
MAR-02113,South America,Peru,Maritime-Crew,Offshore/Vessel,Female,50.9,22.9,Mid,4,3,3,2,2,3,4,5,5,3,4,4,3,3,3,3,3,3,3,2,"IT systems are adequate but aging in some operational areas. Career growth discussions happen but follow-through on promised timelines is uneven. The team is good, though cross-border alignment can be slow."
MAR-02114,North America,USA,Logistics-Trucking,On-site,Male,41.3,19.3,Junior,4,2,3,4,3,3,3,3,4,4,3,2,4,3,2,4,3,4,5,4,
MAR-02115,North America,Canada,Logistics-Trucking,On-site,Female,48.5,18.5,Executive,4,4,3,4,4,4,3,2,2,4,3,4,5,4,4,4,3,3,3,3,
MAR-02116,Central America,Honduras,Logistics-Trucking,On-site,Male,31.0,3.0,Junior,2,3,5,2,3,2,3,4,3,3,3,3,3,3,3,3,3,2,4,1,
MAR-02117,North America,Mexico,Logistics-Trucking,On-site,Female,28.4,1.4,Mid,4,3,4,3,3,4,3,4,4,3,5,3,2,4,3,4,4,2,4,3,
MAR-02118,North America,Mexico,Operations-Ports,On-site,Male,31.3,8.3,Mid,3,3,4,3,4,2,4,4,4,4,3,3,3,3,3,3,5,2,4,3,
MAR-02119,North America,Canada,Maritime-Crew,Offshore/Vessel,Female,32.8,5.8,Junior,3,3,3,4,3,3,5,4,3,3,3,3,4,3,3,3,4,4,4,2,
MAR-02120,South America,Colombia,Operations-Ports,Offshore/Vessel,Male,44.0,18.0,Mid,3,4,4,3,4,4,3,2,2,3,3,3,3,4,4,3,4,4,4,3,
MAR-02121,Central America,Panama,Maritime-Crew,Offshore/Vessel,Female,41.5,11.5,Mid,3,4,3,3,1,3,3,5,2,3,4,3,3,3,4,3,4,2,3,3,
MAR-02122,North America,Mexico,Logistics-Trucking,On-site,Male,35.3,13.3,Mid,5,3,3,4,3,3,3,3,4,3,4,3,4,4,3,4,3,3,3,4,
MAR-02123,Central America,Honduras,Logistics-Trucking,Remote,Male,46.4,20.4,Senior,4,3,3,3,2,4,3,3,3,4,4,3,4,3,3,4,5,3,4,4,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-02124,North America,Canada,Operations-Ports,On-site,Male,36.2,12.2,Junior,2,3,2,4,5,4,3,3,3,4,4,3,3,4,3,4,4,2,3,3,
MAR-02125,South America,Brazil,IT,On-site,Female,43.9,13.9,Senior,3,3,3,1,4,4,4,1,3,4,3,4,1,5,3,3,3,4,3,1,
MAR-02126,South America,Colombia,Sales/Customer Service,Remote,Female,43.1,21.1,Senior,3,3,3,5,4,3,3,3,3,5,4,4,4,3,3,3,4,3,3,4,The safety protocols on board have improved significantly this year. Leadership is responsive and I feel supported in my role. Overall morale across my team is strong.
MAR-02127,North America,Mexico,Maritime-Crew,Offshore/Vessel,Non-binary,38.1,11.1,Senior,3,3,2,3,3,3,4,5,4,3,3,2,3,3,4,3,3,3,3,4,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-02128,South America,Chile,Sales/Customer Service,Remote,Female,26.5,2.5,Mid,1,3,4,3,4,4,3,3,4,4,3,5,3,3,3,4,3,4,3,2,
MAR-02129,Central America,Costa Rica,IT,Offshore/Vessel,Male,35.3,13.3,Junior,4,3,4,4,5,4,3,3,4,5,3,3,3,4,2,3,3,3,4,3,
MAR-02130,North America,USA,Operations-Ports,On-site,Male,38.7,14.7,Mid,3,3,3,3,2,3,2,3,3,3,4,5,4,3,3,3,3,4,5,2,
MAR-02131,North America,USA,Maritime-Crew,Offshore/Vessel,Male,36.0,13.0,Junior,4,3,3,4,3,4,4,5,4,4,4,3,2,4,2,3,3,3,3,3,"IT systems are adequate but aging in some operational areas. Career growth discussions happen but follow-through on promised timelines is uneven. The team is good, though cross-border alignment can be slow."
MAR-02132,South America,Brazil,Maritime-Crew,Offshore/Vessel,Non-binary,35.8,6.8,Junior,4,4,4,3,2,4,3,4,4,3,3,3,4,3,4,3,4,3,3,2,
MAR-02133,North America,Mexico,Logistics-Trucking,On-site,Female,30.0,6.0,Junior,4,4,3,3,4,3,4,3,4,2,4,1,4,3,4,4,2,4,4,4,
MAR-02134,Central America,Costa Rica,Operations-Ports,On-site,Male,37.6,9.6,Mid,3,4,2,4,3,5,4,4,3,4,4,3,3,4,4,3,3,3,2,2,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-02135,South America,Colombia,HR,Remote,Female,31.6,4.6,Junior,3,4,5,3,3,5,4,4,4,4,5,4,4,2,5,3,4,1,4,5,
MAR-02136,North America,Canada,Maritime-Crew,Offshore/Vessel,Female,44.8,16.8,Senior,2,3,4,3,2,4,4,4,3,3,3,3,3,2,3,4,4,4,3,2,
MAR-02137,North America,USA,IT,On-site,Male,43.6,15.6,Senior,3,4,3,2,4,2,4,3,3,3,4,3,2,5,3,2,4,4,3,3,
MAR-02138,South America,Argentina,Logistics-Trucking,Offshore/Vessel,Female,38.0,16.0,Junior,3,3,4,4,4,3,3,3,2,4,4,3,5,4,3,3,4,4,3,3,
MAR-02139,North America,USA,Maritime-Crew,Offshore/Vessel,Male,31.0,6.0,Senior,3,2,3,3,2,3,3,2,4,4,4,5,4,2,2,4,4,4,4,3,
MAR-02140,South America,Argentina,Operations-Ports,Offshore/Vessel,Female,31.5,6.5,Senior,3,4,2,3,5,3,3,4,3,3,4,2,3,2,3,4,3,3,3,3,
MAR-02141,South America,Colombia,Logistics-Trucking,On-site,Male,45.8,19.8,Junior,3,3,5,4,2,3,3,4,3,3,5,3,4,4,3,3,4,4,4,4,
MAR-02142,South America,Peru,Operations-Ports,On-site,Male,43.4,17.4,Junior,4,3,2,4,4,3,5,3,2,2,3,3,5,5,3,5,3,4,4,3,
MAR-02143,South America,Brazil,Operations-Ports,On-site,Male,50.9,21.9,Mid,3,3,2,3,2,4,3,5,3,3,4,3,4,5,2,4,4,3,4,4,
MAR-02144,South America,Brazil,Maritime-Crew,Offshore/Vessel,Male,35.4,10.4,Senior,3,3,3,4,2,3,3,4,3,4,3,3,3,3,3,3,4,3,4,4,
MAR-02145,South America,Peru,Sales/Customer Service,On-site,Female,35.9,13.9,Junior,3,3,3,2,3,4,3,4,2,4,1,3,1,5,3,4,3,3,3,1,
MAR-02146,South America,Brazil,Maritime-Crew,Offshore/Vessel,Female,44.6,18.6,Senior,4,3,4,4,2,4,4,5,3,3,3,5,4,3,2,3,3,4,2,2,
MAR-02147,South America,Argentina,IT,Remote,Male,46.4,24.4,Senior,2,4,3,4,3,4,4,3,3,4,4,4,4,5,3,4,3,2,3,3,
MAR-02148,South America,Peru,Maritime-Crew,Offshore/Vessel,Female,48.7,24.7,Mid,4,4,4,5,2,2,4,4,3,3,3,3,5,4,3,5,3,3,2,2,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-02149,South America,Argentina,IT,Remote,Male,54.0,25.0,Mid,2,3,3,4,5,3,3,2,4,5,3,3,4,4,2,3,4,4,4,3,Cross-department collaboration has gotten better with the new project management tools. My manager genuinely listens to feedback. I feel proud to work for a company committed to sustainable operations.
MAR-02150,North America,Mexico,Operations-Ports,On-site,Female,48.3,22.3,Mid,3,3,3,3,4,3,2,2,4,3,3,4,4,3,3,4,5,4,3,3,
MAR-02151,South America,Argentina,Maritime-Crew,Offshore/Vessel,Male,44.2,16.2,Junior,3,2,3,1,3,4,5,5,3,3,2,2,2,4,2,2,5,4,5,1,
MAR-02152,North America,USA,Operations-Ports,On-site,Male,22.7,0.7,Mid,4,4,3,3,3,3,5,3,4,2,4,4,4,3,4,4,3,4,4,4,
MAR-02153,North America,USA,IT,Remote,Male,44.6,17.6,Senior,3,4,3,3,4,3,3,2,2,4,2,4,4,4,3,3,4,2,2,3,
MAR-02154,North America,USA,IT,Remote,Male,35.3,6.3,Senior,4,4,3,4,4,3,4,2,2,3,4,3,4,3,3,4,3,3,2,4,
MAR-02155,South America,Argentina,Operations-Ports,On-site,Male,28.9,1.9,Senior,3,3,5,3,3,3,4,4,4,4,3,5,3,2,3,4,3,4,4,4,
MAR-02156,North America,Mexico,Operations-Ports,On-site,Female,42.6,17.6,Junior,4,3,3,2,3,2,3,2,2,4,2,3,3,3,4,3,4,3,3,4,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-02157,South America,Colombia,HR,On-site,Male,48.0,19.0,Junior,3,4,3,4,2,4,3,3,3,3,3,3,3,4,3,3,3,4,3,3,
MAR-02158,Central America,Guatemala,Logistics-Trucking,On-site,Male,45.7,16.7,Senior,3,4,4,4,4,5,4,4,3,4,1,4,3,3,4,3,3,4,4,5,
MAR-02159,North America,USA,Logistics-Trucking,On-site,Female,36.4,9.4,Senior,3,3,4,3,3,3,3,2,4,4,4,2,3,3,3,3,4,3,3,5,
MAR-02160,Central America,Guatemala,Sales/Customer Service,Remote,Male,42.0,13.0,Junior,3,3,2,3,4,3,4,3,2,4,3,3,4,4,3,4,4,3,3,3,
MAR-02161,South America,Colombia,Logistics-Trucking,On-site,Female,50.4,23.4,Mid,4,4,2,2,2,2,3,3,3,3,3,4,3,4,3,3,4,4,3,2,
MAR-02162,South America,Chile,HR,Remote,Female,43.4,18.4,Mid,4,4,4,1,3,2,4,3,4,4,4,4,3,3,3,3,2,3,3,5,
MAR-02163,North America,Mexico,Maritime-Crew,Offshore/Vessel,Female,39.9,12.9,Junior,4,3,3,4,3,4,3,4,3,4,3,4,4,3,3,2,3,3,4,2,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-02164,North America,Mexico,Operations-Ports,On-site,Male,45.0,15.0,Mid,3,3,4,3,4,3,3,3,4,3,2,3,3,5,4,3,3,4,3,3,
MAR-02165,South America,Brazil,Sales/Customer Service,On-site,Male,52.2,23.2,Senior,3,4,3,4,4,4,3,2,3,3,3,3,4,4,3,3,5,4,3,4,
MAR-02166,North America,Mexico,Logistics-Trucking,On-site,Male,38.1,10.1,Junior,3,5,4,4,4,4,3,4,3,3,3,4,3,5,5,3,3,4,2,4,
MAR-02167,North America,USA,Sales/Customer Service,On-site,Male,29.0,3.0,Senior,3,4,2,3,4,3,3,3,4,4,3,4,2,4,5,4,3,5,2,3,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-02168,North America,USA,IT,Remote,Male,36.5,8.5,Senior,4,4,3,3,4,3,2,4,4,4,3,5,3,3,4,4,3,4,4,3,
MAR-02169,South America,Chile,Logistics-Trucking,On-site,Female,32.7,10.7,Mid,4,4,3,4,4,4,3,3,4,4,4,3,3,5,4,4,4,3,4,5,
MAR-02170,North America,Canada,Operations-Ports,On-site,Male,36.2,7.2,Mid,4,5,3,3,4,2,4,4,4,2,2,3,4,4,4,4,4,3,4,3,
MAR-02171,Central America,Honduras,Sales/Customer Service,On-site,Male,39.5,13.5,Junior,4,3,4,4,3,4,4,3,4,4,3,4,3,4,2,4,3,3,3,4,
MAR-02172,South America,Brazil,Operations-Ports,On-site,Male,36.0,8.0,Junior,3,3,4,4,3,3,3,4,4,4,4,2,3,3,4,2,4,5,2,3,
MAR-02173,South America,Colombia,Operations-Ports,On-site,Male,31.0,3.0,Mid,4,4,2,4,3,2,5,3,4,3,4,5,3,3,3,4,2,3,4,2,
MAR-02174,North America,USA,Maritime-Crew,Offshore/Vessel,Male,34.1,5.1,Mid,5,4,4,4,3,4,2,5,4,3,2,3,5,3,4,3,3,5,3,3,
MAR-02175,Central America,Honduras,Logistics-Trucking,Offshore/Vessel,Female,51.0,23.0,Junior,4,3,4,4,4,3,2,3,3,4,3,2,3,4,3,3,3,4,4,4,
MAR-02176,North America,USA,Sales/Customer Service,On-site,Male,42.9,15.9,Mid,3,3,4,3,3,4,4,4,3,4,4,4,3,5,3,3,5,3,4,4,
MAR-02177,North America,Mexico,Logistics-Trucking,On-site,Female,35.2,8.2,Senior,4,3,4,4,4,3,4,2,3,3,3,3,4,4,3,2,3,5,4,3,
MAR-02178,North America,Canada,Maritime-Crew,Offshore/Vessel,Female,35.5,9.5,Mid,3,4,4,4,1,3,3,5,2,3,4,4,3,1,3,5,3,3,4,4,
MAR-02179,North America,Mexico,Logistics-Trucking,On-site,Female,38.6,12.6,Mid,4,4,2,3,4,3,4,3,3,3,3,3,3,3,4,3,5,4,3,4,
MAR-02180,Central America,Guatemala,Logistics-Trucking,On-site,Male,42.0,17.0,Mid,4,3,3,4,4,4,4,3,2,3,4,4,4,5,4,2,4,3,4,3,
MAR-02181,South America,Argentina,Sales/Customer Service,On-site,Male,42.8,14.8,Junior,4,3,4,3,3,4,4,3,4,4,3,5,4,3,3,4,4,4,1,3,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-02182,South America,Chile,Maritime-Crew,Offshore/Vessel,Male,47.4,23.4,Mid,4,3,4,4,2,2,3,5,4,2,3,2,4,3,3,3,4,4,3,3,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-02183,North America,Mexico,Maritime-Crew,Offshore/Vessel,Female,41.8,15.8,Junior,3,3,3,3,1,3,3,5,4,3,3,4,4,3,3,3,3,4,4,3,
MAR-02184,South America,Chile,Logistics-Trucking,On-site,Female,46.8,22.8,Mid,5,3,4,4,4,3,3,3,4,3,3,5,4,5,4,3,4,3,3,4,The safety protocols on board have improved significantly this year. Leadership is responsive and I feel supported in my role. Overall morale across my team is strong.
MAR-02185,North America,USA,Maritime-Crew,Offshore/Vessel,Female,29.6,0.6,Mid,4,3,4,5,3,3,3,5,5,4,3,3,4,2,3,3,3,3,4,2,Leadership communicates openly about company direction and challenges. Compensation feels fair given my experience and contributions. I appreciate the flexibility offered for administrative staff.
MAR-02186,South America,Argentina,HR,Remote,Male,48.3,22.3,Junior,3,3,4,3,2,3,3,2,4,4,3,3,4,3,3,3,4,4,3,3,
MAR-02187,North America,USA,Maritime-Crew,Offshore/Vessel,Male,45.2,18.2,Junior,4,2,4,3,3,4,4,4,4,4,2,4,4,3,3,3,4,3,4,3,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-02188,South America,Brazil,Maritime-Crew,Offshore/Vessel,Male,26.7,4.7,Junior,1,3,3,2,2,3,3,5,3,3,4,4,2,3,3,4,3,3,3,4,
MAR-02189,South America,Colombia,IT,Remote,Male,31.9,6.9,Senior,4,4,4,3,3,3,4,1,4,4,3,2,4,5,4,4,3,4,3,3,
MAR-02190,North America,Mexico,HR,On-site,Male,43.8,13.8,Junior,5,3,2,4,4,4,3,3,3,3,3,3,4,4,3,3,3,3,4,3,
MAR-02191,South America,Colombia,Sales/Customer Service,Remote,Male,29.6,3.6,Junior,4,5,3,4,4,3,4,3,3,4,2,4,2,4,4,4,3,3,4,3,
MAR-02192,South America,Colombia,Sales/Customer Service,On-site,Female,41.7,19.7,Senior,3,3,3,5,2,3,4,4,3,2,5,3,5,4,5,4,3,3,3,5,
MAR-02193,Central America,Guatemala,Operations-Ports,On-site,Female,44.9,19.9,Junior,3,4,3,2,4,4,5,2,1,4,3,2,4,3,3,3,4,4,4,4,
MAR-02194,South America,Argentina,Operations-Ports,On-site,Female,34.9,7.9,Mid,2,3,4,3,3,3,3,4,4,4,2,3,4,4,2,4,3,4,3,4,
MAR-02195,South America,Brazil,Operations-Ports,On-site,Female,30.2,2.2,Senior,3,2,5,3,5,4,2,4,2,3,2,2,2,3,2,3,4,4,4,2,"IT systems are adequate but aging in some operational areas. Career growth discussions happen but follow-through on promised timelines is uneven. The team is good, though cross-border alignment can be slow."
MAR-02196,South America,Argentina,Maritime-Crew,Offshore/Vessel,Non-binary,52.7,24.7,Senior,4,2,4,3,3,4,4,5,3,3,3,5,4,3,3,4,3,3,4,3,
MAR-02197,South America,Brazil,Operations-Ports,On-site,Male,35.6,6.6,Junior,4,3,3,4,3,3,4,3,2,4,2,3,3,3,4,3,4,4,3,4,
MAR-02198,Central America,Honduras,Operations-Ports,Remote,Male,28.2,2.2,Mid,4,4,3,4,3,3,3,5,4,3,3,3,2,4,3,5,3,3,3,4,
MAR-02199,South America,Chile,Logistics-Trucking,On-site,Female,35.6,8.6,Mid,2,3,4,3,5,3,3,5,3,4,3,3,4,3,2,3,3,4,3,3,
MAR-02200,South America,Brazil,Sales/Customer Service,Remote,Male,47.2,24.2,Senior,3,5,3,4,3,3,3,4,2,4,4,4,2,2,4,3,3,3,3,3,
MAR-02201,North America,USA,Maritime-Crew,Offshore/Vessel,Male,42.9,19.9,Mid,3,2,3,3,2,5,3,5,4,4,3,4,4,4,2,3,3,3,3,3,
MAR-02202,North America,Mexico,Sales/Customer Service,Remote,Male,36.3,12.3,Mid,4,4,4,4,3,3,3,3,3,4,4,3,3,4,4,4,2,4,3,4,
MAR-02203,South America,Colombia,Logistics-Trucking,On-site,Male,33.0,8.0,Senior,5,3,3,3,4,4,3,4,3,4,3,4,4,2,3,4,3,3,3,4,
MAR-02204,South America,Colombia,Maritime-Crew,Offshore/Vessel,Male,37.9,10.9,Junior,4,4,5,3,3,3,5,5,4,2,4,3,4,2,3,3,3,4,3,3,
MAR-02205,North America,USA,Operations-Ports,On-site,Male,27.9,0.9,Mid,4,5,4,2,2,3,4,3,4,3,4,3,3,4,3,4,3,4,4,4,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-02206,Central America,Honduras,Maritime-Crew,Offshore/Vessel,Male,42.1,18.1,Mid,4,3,4,4,4,3,3,4,4,3,2,4,4,4,4,4,4,4,3,2,
MAR-02207,North America,Mexico,Operations-Ports,Offshore/Vessel,Male,24.9,2.9,Senior,3,4,3,3,3,3,3,2,3,3,4,3,2,4,3,4,4,5,3,2,
MAR-02208,South America,Brazil,HR,Offshore/Vessel,Female,37.2,13.2,Executive,3,4,3,3,3,3,4,3,3,3,3,5,4,4,4,3,4,4,4,3,
MAR-02209,South America,Brazil,Operations-Ports,On-site,Non-binary,39.4,14.4,Junior,3,4,3,5,4,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,
MAR-02210,Central America,Guatemala,Maritime-Crew,Offshore/Vessel,Female,30.5,0.5,Junior,2,2,4,4,2,4,4,5,4,4,4,5,3,2,2,5,3,2,4,3,
MAR-02211,Central America,Guatemala,Operations-Ports,On-site,Non-binary,53.5,24.5,Junior,4,3,4,4,3,3,4,3,4,4,3,5,3,3,3,4,3,3,3,3,
MAR-02212,South America,Chile,Operations-Ports,Remote,Male,32.9,7.9,Junior,4,3,3,2,3,3,3,2,4,3,2,4,4,4,3,4,4,3,3,3,
MAR-02213,North America,Canada,Maritime-Crew,Offshore/Vessel,Female,30.4,2.4,Mid,3,3,3,3,3,2,3,4,3,4,3,2,3,4,3,4,3,4,3,2,
MAR-02214,South America,Argentina,Operations-Ports,Remote,Male,51.4,21.4,Mid,5,3,3,3,3,3,3,3,3,1,4,5,4,3,3,2,4,4,4,4,
MAR-02215,North America,Mexico,Maritime-Crew,Offshore/Vessel,Female,27.2,4.2,Mid,4,3,4,4,1,4,3,4,4,4,4,4,4,2,3,3,4,3,3,4,
MAR-02216,Central America,Panama,HR,On-site,Male,25.1,1.1,Mid,3,3,2,3,3,3,4,3,3,2,3,2,5,4,3,2,3,3,5,4,
MAR-02217,Central America,Honduras,Sales/Customer Service,On-site,Female,34.6,12.6,Junior,3,4,2,3,3,4,4,3,3,1,4,3,3,5,3,3,4,4,3,4,
MAR-02218,South America,Argentina,Logistics-Trucking,On-site,Male,32.7,3.7,Mid,3,4,4,3,4,2,3,2,3,4,4,4,1,4,3,4,4,3,3,3,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-02219,South America,Brazil,Maritime-Crew,Offshore/Vessel,Male,47.6,24.6,Senior,3,3,2,3,3,3,4,5,4,3,4,5,4,2,3,4,2,3,3,3,
MAR-02220,South America,Argentina,Maritime-Crew,Offshore/Vessel,Female,28.8,0.8,Mid,5,4,3,5,2,2,3,4,2,4,2,4,4,3,3,3,3,4,3,2,
MAR-02221,South America,Colombia,Logistics-Trucking,On-site,Female,29.8,1.8,Junior,3,4,4,4,3,4,3,4,4,5,3,5,4,3,4,4,5,3,4,3,
MAR-02222,North America,Mexico,Operations-Ports,On-site,Male,44.9,20.9,Junior,4,3,3,5,2,3,3,4,3,3,3,2,5,3,3,4,3,3,3,4,
MAR-02223,North America,Mexico,Logistics-Trucking,On-site,Female,29.4,6.4,Junior,3,4,3,4,4,4,2,3,5,4,3,4,4,3,4,4,3,3,3,3,
MAR-02224,Central America,Guatemala,Operations-Ports,On-site,Male,46.8,22.8,Senior,4,4,3,4,3,4,4,3,3,3,4,4,4,3,4,3,4,3,3,4,
MAR-02225,South America,Colombia,IT,Remote,Female,37.1,8.1,Mid,4,4,3,4,4,4,4,3,5,4,4,4,4,3,3,4,3,3,3,4,
MAR-02226,Central America,Panama,Maritime-Crew,Offshore/Vessel,Male,32.2,2.2,Senior,3,3,3,5,3,4,2,5,3,4,4,4,2,2,3,4,3,4,3,2,
MAR-02227,South America,Colombia,HR,On-site,Female,29.8,0.8,Senior,4,4,4,4,3,5,4,4,4,4,3,2,5,5,3,4,3,4,3,3,
MAR-02228,South America,Argentina,Maritime-Crew,Offshore/Vessel,Male,30.4,7.4,Mid,3,5,3,4,2,3,4,4,4,3,3,3,5,3,4,4,3,4,3,2,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-02229,Central America,Honduras,Logistics-Trucking,On-site,Female,42.1,12.1,Junior,3,3,3,3,3,4,3,4,4,3,4,2,4,4,3,3,3,3,4,4,
MAR-02230,South America,Colombia,Logistics-Trucking,On-site,Male,27.5,0.5,Mid,2,4,3,4,4,4,4,4,4,4,3,3,3,4,3,3,3,4,3,3,
MAR-02231,South America,Peru,HR,On-site,Male,37.7,14.7,Senior,4,3,3,3,4,3,3,4,3,3,3,4,3,3,3,4,2,4,3,4,
MAR-02232,South America,Colombia,Maritime-Crew,Offshore/Vessel,Male,38.7,8.7,Junior,4,3,4,4,3,2,3,4,4,3,3,3,4,4,3,3,2,2,4,3,
MAR-02233,South America,Colombia,Sales/Customer Service,On-site,Male,36.1,10.1,Executive,4,5,2,2,3,2,3,4,4,4,4,3,3,4,4,1,4,4,4,4,
MAR-02234,South America,Chile,Operations-Ports,On-site,Male,33.9,6.9,Mid,4,3,3,3,4,4,4,3,3,4,4,4,4,4,3,3,3,3,4,4,
MAR-02235,North America,USA,Sales/Customer Service,Remote,Female,35.5,13.5,Mid,4,4,3,3,3,3,4,4,4,2,3,3,4,5,4,3,3,3,3,3,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-02236,South America,Colombia,Logistics-Trucking,On-site,Male,29.1,6.1,Mid,4,3,3,3,3,4,4,2,4,3,3,4,2,4,4,3,3,3,3,2,
MAR-02237,North America,USA,Operations-Ports,On-site,Male,25.8,3.8,Mid,2,3,3,2,3,3,3,4,5,4,3,4,4,3,3,2,3,4,4,3,
MAR-02238,North America,Canada,Sales/Customer Service,Remote,Male,47.3,22.3,Mid,4,3,4,4,4,3,4,3,3,3,3,4,5,4,4,4,3,4,3,3,
MAR-02239,South America,Chile,Logistics-Trucking,On-site,Male,33.1,10.1,Mid,4,4,4,1,3,4,3,3,1,2,2,4,2,4,4,4,2,4,3,3,Safety incidents are sometimes underreported due to pressure to maintain schedules. This is a serious cultural issue that needs leadership attention. I do not feel my concerns are taken seriously.
MAR-02240,South America,Brazil,Maritime-Crew,Offshore/Vessel,Female,24.4,2.4,Junior,3,3,3,1,1,1,5,3,1,4,1,2,1,3,3,4,3,3,3,1,
MAR-02241,North America,USA,Logistics-Trucking,On-site,Female,30.1,6.1,Junior,3,3,3,4,3,2,4,3,3,3,4,5,4,4,2,4,3,3,3,4,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-02242,North America,USA,Sales/Customer Service,Remote,Male,33.1,8.1,Junior,5,3,4,4,3,4,5,3,5,3,3,3,4,3,4,4,4,4,4,3,
MAR-02243,South America,Argentina,Maritime-Crew,Offshore/Vessel,Male,44.4,19.4,Mid,3,3,3,3,2,3,3,5,3,3,3,3,4,4,3,4,4,3,3,2,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-02244,South America,Brazil,Logistics-Trucking,Remote,Male,25.0,1.0,Mid,4,3,4,3,5,4,3,3,4,3,4,5,4,3,3,3,5,3,5,4,
MAR-02245,North America,Canada,Maritime-Crew,Offshore/Vessel,Female,35.2,12.2,Mid,3,2,4,3,3,5,4,5,4,4,3,4,3,4,3,4,3,2,4,4,
MAR-02246,South America,Brazil,HR,On-site,Female,39.5,10.5,Mid,3,3,2,3,3,4,4,3,4,4,4,4,3,4,2,4,4,3,2,3,
MAR-02247,North America,Canada,Maritime-Crew,Offshore/Vessel,Non-binary,47.2,24.2,Junior,5,3,3,4,1,2,4,4,3,4,4,3,4,4,3,3,3,4,3,3,
MAR-02248,South America,Chile,Logistics-Trucking,On-site,Male,30.9,4.9,Junior,2,3,4,3,3,3,5,3,4,4,4,3,3,3,4,4,3,5,3,4,
MAR-02249,South America,Chile,Operations-Ports,On-site,Female,43.9,15.9,Junior,4,4,3,4,3,4,3,4,4,4,3,4,4,2,3,4,4,4,4,4,
